"","QE_Total","QE3_Shellfish","QE2_Other","V3_Shellfish","V2_Other","QE1_Finfish","V1_Finfish","VV1_Finfish","PC1_Finfish","PI1_Finfish","Q1_Finfish","VV2_Other","PC2_Other","PI2_Other","Q2_Other","VV3_Shellfish","PC3_Shellfish","PI3_Shellfish","Q3_Shellfish","VV_Total","R1_Finfish","R2_Other","V_Total","R3_Shellfish","PC_Total","QC1_Finfish","QC2_Other","QC3_Shellfish","QC_Total","PI_Total","Q_Total","QI_Total","QEI_Total"
"1971",199047842,154148550,2211166,289524283,97712800,42687935,1708940000,1708940000,0.185157577384651,3.41916257895643,499812442.53135,97567700,-0.0496487621343554,17.2143604240198,5667808.596819,289420083,-0.210629949793416,3.06058107043466,94563769.5389969,2095927783,0.815265090845381,0.0466147639874756,2096177083,0.138120145167144,0.114651963614767,0.0702158029027807,0.0417815013692249,0.0323236470655273,0.144320951337533,3.22087154986762,650810518.378528,0.549598091887176,0.296125968309313
"1972",224450815,185283504,2049583,292580300,89809400,37117327,1205497500,1205497500,-0.0256941093364249,3.33242928086813,361747361.578205,89676300,-0.04385878528742,16.4756767768258,5442950.91574848,292361700,-0.0525787767166039,2.90381681145905,100681867.68748,1587535500,0.759183334937142,0.0565590553283634,1587887200,0.184257609734495,-0.0309646781893241,-0.254499229040077,-0.00208829952376309,0.0101051409129436,-0.246482387650896,3.12266658790226,508503599.504265,0.429422389640538,0.333918289501925
"1973",266634944,195301941,3118326,253218500,108283000,68213593,1182222300,1182222300,-0.886728620670554,1.37296540680059,861072168.420415,108241400,-0.293967078866746,12.2793388254821,8814920.86327789,252974500,-0.236028267961575,2.29331357011537,110309598.868886,1543438200,0.765825013516019,0.0701440244686258,1543723800,0.164030962015355,-0.73586051596361,0.66126820929825,0.0305433280254156,0.0159037663949762,0.707715303718641,1.49604774842639,1031868001.2879,0.87139446670316,0.396676146718031
"1974",242225945,164673960,3108103,254456600,114092200,74443344,1407244300,1407242900,0.1197942962103,1.54769577386219,909251239.013399,114074700,0.0566525314582679,12.9950772303095,8778301.04263898,254446200,0.148408471796225,2.66021306006296,95648804.9096254,1775763800,0.792459605795292,0.0642485884194504,1775793100,0.143291805785257,0.119948296656305,0.0424189431887486,-0.000279735031645356,-0.0219133036327108,0.0202259045243924,1.68670191577979,1052819756.34623,0.889087857139498,0.360362573098197
"1975",270582479,205386883,3374029,240664600,115379200,61821301,1297989200,1297988000,0.204355168258194,1.89861067611055,683652112.743321,115379100,-0.0735821597871115,12.073203999413,9556626.39392243,240115600,-0.254731225947177,2.06199712518643,116448076.996369,1653482700,0.784742021471156,0.0697562866037135,1654033000,0.145501691925131,0.119442107036793,-0.224887080523825,0.00569198378913607,0.0284118337084016,-0.190783263026287,1.90069042193819,870227460.984065,0.734891859548108,0.402548943994125
"1976",386432819,309234506,4063618,279001900,123822600,73133342,1339782520,1339782520,-0.173954203234161,1.59546972667725,839741737.2439,123822600,-0.127167807276533,10.631493106818,11646774.2353699,277159600,-0.227490709279436,1.64244220267502,168748464.663532,1740764720,0.76883801374793,0.0710559515592907,1742607020,0.160106034692779,-0.178840739620755,0.159743144559907,0.0139259413523516,0.0566846939616718,0.230353779873931,1.58943158803145,1096371201.58047,0.925866290375796,0.574900946240213
"1977",408380520,338841490,2730419,338863400,76041500,66808158,1067521300,1067520100,-0.113084675478489,1.42487418256543,749203903.798697,76041400,-0.0707406352194593,9.90539946403653,7676762.58550532,338385700,0.0704445800184906,1.76231601595682,192011930.287247,1481947200,0.720117669264075,0.0512953022551814,1482426200,0.228587028480743,-0.0748259780193191,-0.0849324202368565,-0.0254999180534229,0.0250995194211412,-0.0853328188691383,1.47484143525829,1005142766.2394,0.848825473466098,0.607552815989137
"1978",484771571,374762938,582910,330407567,3403805,109423906,1900988324,1900986793,-0.0828253486474244,1.31161364366238,1449350830.70036,3403793,-1.2100473920689,2.95362319021125,1152412.74218075,330378073,0.000414579467595006,1.76304678746341,187390417.173972,2234768659,0.850630294698232,0.001523091759003,2234799696,0.147846613542765,-0.0969272230118232,0.518236758745988,-0.0500808203152006,-0.00458557801768759,0.4635703604131,1.33859861829384,1669506949.62501,1.40986939822722,0.72120073962521
"1979",548750210,439097273,546736,282567204,4075561,109105929,1812075119,1812070386,0.00585227499181587,1.31931207207613,1373499990.90695,4075561,0.0225558014307877,3.02100155831946,1349076.09987039,281859582,-0.320186134872444,1.27999645288106,220203408.662251,2098005529,0.863420058891536,0.00194192894198447,2098717884,0.134638012166479,-0.0401692050644101,-0.0460681313673336,0.000272978153515993,0.0227905024281667,-0.0230046507856509,1.28589381756555,1632108231.12384,1.37828683502822,0.816382562420289
"1980",507750184,394183866,692103,283689335,3301543,112873865,1649946711,1649917150,-0.046635158396476,1.25919834560487,1310315183.27435,3301543,-0.455647047549796,1.91542852545677,1723657.63385124,283688952,0.0679179649484406,1.36995140949542,207079572.33643,1936907645,0.851832666354435,0.00170451697501752,1936937589,0.146462816670548,-0.0312803893040172,-0.0403894965178801,0.00044674172629363,-0.00863662298995692,-0.0485793777815434,1.2462931494353,1554158899.03402,1.31245998839522,0.755386310072288
