"","QE_Total","VV_Total","V_Total","PC_Total","QC_Total","PI_Total","Q_Total","QI_Total","QEI_Total"
"1984",663383112,2634809035,2634942493,0.0188712399781593,0.027011660352218,1.30873501957404,2013350642.86551,1.70023937900634,0.986923366901137
"1985",622336452,2416230425,2416928100,0.136775970053884,-0.223370913023711,1.50055795182594,1610686276.43403,1.36019636923282,0.925857736567083
"1986",807085983,2366574603,2366715217,-0.0858984621456115,0.0651182854609941,1.37704313511397,1718693595.46541,1.45140665974471,1.20071192846566
"1987",770473050,2529951531,2532882476,0.0180982674214774,0.0498268730861315,1.40219212009893,1806373349.05383,1.52545067702549,1.14624240933735
"1988",714252198,1900238049,1904121326,-0.292729975893304,0.00749965598228782,1.04634886838066,1819776733.6881,1.53676960075489,1.06260194345541
"1989",692346094,1774392377,1780590407,0.168242967444914,-0.236865757955073,1.2380651569047,1438204117.98978,1.21453820531481,1.03001195808453
"1990",667346642,1656729434,1659588975,0.00402052038811113,-0.0728154116433553,1.24305284293789,1335091250.88975,1.12746119379326,0.992819960139123
"1991",681223248,1669190365,1670534368,-0.138233210064811,0.144929941451542,1.08256920977741,1543120156.11776,1.30313796320926,1.01346436073803
"1992",655640926,1416914263,1422356740,-0.0795488000741778,-0.0811516231359567,0.999788336309739,1422657865.01369,1.20140966677653,0.975405219791153
"1993",624459165,1704164780,1715476033,0.0925738310011827,0.0921468638929569,1.09676193691957,1564127980.05937,1.32087870283618,0.92901572329154
"1994",790219742,2154656101,2158215074,-0.0671885535556776,0.297445999130364,1.02549312181103,2104563188.28212,1.77726677715295,1.17561981042169
"1995",764269570,1481625997,1485291885,-0.0200204456404493,-0.352103229360697,1.00516644600253,1477657646.55883,1.2478560196516,1.1370134144212
"1996",714870658,1513143376,1516589366,0.0115101999880123,0.010116033995653,1.01680295361081,1491527301.93631,1.2595687008627,1.06352203414577
"1997",770716860,1801322986,1808665529,-0.0432035769969708,0.218912530049598,0.973808865452698,1857310600.8428,1.56846629462636,1.14660512852892
"1998",786449596,1566205986,1573195281,0.0279088853930111,-0.167975622480894,1.00136959112939,1571043593.63029,1.32671881745552,1.17001091698331
"1999",823364392,1996957398,2000016332,-0.000375457059471554,0.239945713612314,1.00099369041896,1998030907.83011,1.68730213090431,1.2249295214786
"2000",997270263,1788087106,1789328233,-0.17100603495267,0.0608698008392925,0.843653985766833,2120926663.28554,1.7910854453898,1.48365146454066
"2001",807403056,1602609832,1605617239,0.0197984967976796,-0.128224945927001,0.860523511083757,1865860976.85798,1.57568693751727,1.20118364194021
"2002",681646425,1720212634,1721080493,0.353682450349442,-0.284151567266774,1.2256460702209,1404223074.52085,1.1858418088623,1.0140939264627
"2003",662902465,1588447505,1588729481,0.022327210888831,-0.102264534318398,1.25331910981663,1267617694.93201,1.07048095675038,0.986208302337463
"2004",632141482,1272613827,1284703196,-0.0154942502293051,-0.205806357516055,1.23404953919165,1041046696.42479,0.87914571409513,0.940444802540156
"2005",610463084,1013657135,1029072462,-0.0150406856480884,-0.212212765042549,1.21562747552153,846536034.041599,0.71488486415703,0.908193578238289
"2006",669913193,1195597208,1197169558,0.0374516149250771,0.128536779954002,1.26201796475768,948615306.145715,0.801089022795141,0.996638250216793
"2007",672172870,1150115007,1184157165,-0.23271199916642,0.191538495664025,1,1184157165,1,1
"2008",655700627,1064427501,1095125208,-0.141137559613433,0.0627981278549698,0.868369850860362,1261127625.41787,1.06500020663885,0.975494037716815
"2009",617895263,1336159649,1368194876,0.17725169077654,0.0494515016468818,1.03677416798038,1319665283.19781,1.11443423407214,0.919250524050457
"2010",596025950,1134041498,1162735951,-0.227974038899267,0.0584692083466905,0.825422495698302,1408655515.27807,1.18958492750248,0.886715273111216
"2011",795225884,1458386054,1489694598,-0.188319969489308,0.440591264040819,0.683738409182246,2178749325.75703,1.83991567179938,1.18306751059441
"2012",758775128,1385502132,1409028116,0.21892339814396,-0.267970157405368,0.851073760495908,1655588717.92614,1.39811569516293,1.12883926422082
"2013",922118380,1133005586,1170202926,-0.403496072183364,0.203288125916597,0.568500804158984,2058401531.60583,1.73828406603935,1.37184706666307
"2014",1046364338,1019062554,1053573475,-0.0853402634970763,-0.0150979518388936,0.521997325455053,2018350331.74077,1.70446152875389,1.55668933499205
"2015",805130312,1228151539,1253094186,0.189495888237424,-0.00920902568323488,0.630906928001947,1986179150.01899,1.67729352886953,1.19780245221739
"2016",889618845,1698963223,1727386332,-0.084288952279676,0.403908807331144,0.579907959353507,2978724992.71388,2.51548112088135,1.32349710127396
"2017",872909476,1368894644,1390241611,0.297022034705161,-0.50772079603484,0.780466201122838,1781296370.04126,1.50427360716198,1.29863836366975
