"","QE_Total","QE3_Shellfish","QE2_Other","V3_Shellfish","V2_Other","QE1_Finfish","V1_Finfish","VV1_Finfish","PC1_Finfish","PI1_Finfish","Q1_Finfish","VV2_Other","PC2_Other","PI2_Other","Q2_Other","VV3_Shellfish","PC3_Shellfish","PI3_Shellfish","Q3_Shellfish","VV_Total","R1_Finfish","R2_Other","V_Total","R3_Shellfish","PC_Total","QC1_Finfish","QC2_Other","QC3_Shellfish","QC_Total","PI_Total","Q_Total","QI_Total","QEI_Total"
"1977",71242500,37955257,3295949,54786200,24272100,29990211,267792000,267792000,0.0807069332439854,3.33110556500643,80391327.9762669,24241900,-0.845941163261831,6.54080995511275,3706773.34556223,54786200,-0.0388176556040196,2.9549388631404,18540552.7956593,346820100,0.772067949775451,0.0699786046026196,346850300,0.15795344562193,0.0170891061325367,-0.0170325360351514,0.0952315761580248,-0.00487572030841201,0.0733233198144614,3.22468153637669,107561102.108001,1.14060602597963,0.462609448846937
"1978",84286396,47021631,356420,68660353,8910981,36891436,299606048,299606048,-0.264180847691717,2.55773832882629,117137099.062626,8896941,1.50057167457825,29.3306392759383,303427.140345385,68651323,-0.0640480353714207,2.77161428821391,24772630.2653195,377154312,0.794337259597395,0.0236254383885617,377177382,0.182037302014043,-0.147565209966406,0.294827790923916,-0.117134954719083,0.0492610978154891,0.226953934020321,2.78227513530409,135564372.198142,1.4375600175804,0.547309305524858
"1979",146645143,91018916,2505981,87516608,22187709,52904652,378702833,378702833,0.07249600631358,2.75005086815234,137707573.843693,22176709,-1.33776039761773,7.69732049864295,2881094.66195539,87513551,-0.0733211912384734,2.57566752811968,33977037.0378073,488393093,0.775383474627675,0.0454287145468694,488407150,0.179187810825456,-0.00253244120388177,0.126980495449462,0.0777129938681465,0.0570637226021844,0.261757211919793,2.77523810130919,175987476.450975,1.8662171751957,0.952232568751943
"1980",153382569,88901597,2291308,97610518,22320783,62039658,355405636,355404121,-0.112886467926716,2.45648862265832,144680350.937426,22308783,0.109188674395399,8.58538170749929,2598461.40335419,97528443,0.063974911763679,2.74583068455197,35518738.8460237,475241347,0.747692022932356,0.0469578130007599,475336937,0.205350164066884,-0.0686231339084181,0.0376157199586416,-0.00476949194578191,0.00853203184293331,0.041378259855793,2.5911801074541,183444190.402893,1.9452901179313,0.995981692217669
"1981",132938654,72143536,957833,98573216,11460397,59088889,423725756,423721631,0.0326925762504506,2.53812474081343,166944417.343414,11460397,0.201946423336647,10.5066393758382,1090776.65940978,98461073,-0.0839392653200597,2.52475589090668,38998254.5855715,533643101,0.79385165040541,0.0214710929036639,533759369,0.184677256690927,0.0157386958655723,0.110323728557283,-0.0296991554415297,0.0182252947052275,0.0988498678209805,2.63228451953599,202774192.925805,2.15027051444765,0.863230199072094
"1982",169303289,100363012,1433194,107199219,10946424,67327963,311777153,311765501,-0.0109764374511249,2.5104175148541,124193346.78603,10938424,-0.40495183686699,7.00802234392083,1560843.19700959,107199219,-0.016349765786721,2.48381234418547,43159145.7587165,429903144,0.725193350761517,0.025461371441211,429922796,0.249345277797272,-0.0213876284354727,-0.224682954178675,0.00840880074804024,0.0220000503814192,-0.194274103049215,2.5765839708604,166857669.248185,1.76940231454953,1.09936205512529
"1983",165662367,101316922,1813040,101465573,14472270,62373832,283677585,283650487,-0.07735577469845,2.32354330033301,122088357.449308,14472270,0.00426511214274432,7.03797617793915,2056311.3079814,101393894,-0.138587762885671,2.16237434659043,46890171.5190412,399516651,0.709876459023999,0.0362154936620715,399615428,0.253908047313929,-0.090246315313987,-0.0122659546265727,0.00850177235937053,0.0208633084897629,0.0170991262225608,2.3542404855317,169742823.834647,1.79999724750119,1.07571991848334
"1984",152357910,87928847,1869297,124860056,16327939,62356757,268261720,268229100,0.0932659984454206,2.55067824857404,105172700.692442,16324939,0.103634329628735,7.80648644594426,2091201.86309699,124697941,0.238964792289386,2.74607232360764,45409561.8414662,409251980,0.655176228416718,0.0398777637444442,409449715,0.304946007838838,0.134372659377508,-0.101792836481908,0.000640142300519745,-0.00896552651924955,-0.110118220700638,2.69282498639701,152052107.756116,1.61240027268769,0.989328122575306
"1985",157937316,95502870,1913682,92970677,14668049,60438041,199551955,199519772,0.0940164462189196,2.80211853254583,71214672.999111,14668049,-0.0983031773315137,7.07559689258555,2073047.57784753,92969936,-0.12352109026133,2.42698696169681,38307036.0357437,307157757,0.649602892738794,0.0477490038182506,307190681,0.302648103442956,0.0195030096695461,-0.254369879118558,-0.000382016359638368,-0.0516725702982117,-0.306424465776408,2.74585865521044,111874178.380262,1.18634301351729,1.02555770371793
"1986",157586562,99674051,1912985,75110417,10671973,55747358,167631757,167605048,-0.0239681236712834,2.73575548482353,61274393.0990649,10573182,-0.314887102896404,5.16427488978882,2047370.10047743,75037281,-0.195682486383619,1.99564652027809,37607514.7764854,253215511,0.661493286718519,0.0421127751798324,253414147,0.296393938101648,-0.0884714333808852,-0.0985530373330282,-0.000560004797334292,-0.00552008145317941,-0.104633123583542,2.51336476606394,100826648.969405,1.06919212559167,1.02328010095805
"1987",169051944,103772517,1722432,96997967,10203302,63426507,147603193,147582692,-0.145115003577834,2.36621734376369,62379389.3612594,9985576,0.0482832381312815,5.41974053019957,1842445.39832838,96894131,0.00552443906546637,2.00670185702582,48285360.2097172,254462399,0.579280252164501,0.0400436551224915,254804462,0.380676092713008,-0.0861738229588498,0.0110881090139538,-0.0043322064040675,0.0846082018933942,0.0913641045032805,2.30584816610441,110503573.368613,1.17180875991736,1.09772995950933
